Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
0.002,   0.1, 0.625, .3125, .0458, -.046, .0268, -.027, .0269, -.027
0.002,   0.1,   0.5, .8125, .0826, -.083, .0584, -.058, .0388, -.039
0.002,   0.1, .8125,   0.5, .0947, -.095, .0883, -.088, .0426, -.043
0.002,   0.1, .6875,  0.75, .1115, -.111, .0802, -0.08, .0722, -.072
0.002,   0.1, .6875, .5625, .0501, -0.05, .0343, -.034, .0074, -.007
0.002,   0.1, .6875,   0.5, .1038, -.104, 0.082, -.082, .0224, -.022
0.002,   0.1, .5625, .5625, .0493, -.049, .0415, -.041, .0196, -0.02
0.002,   0.1, .6875,  0.75, 0.152, -.152, .1006, -.101, .0434, -.043
0.002,   0.1, .8125,   0.5, .0459, -.046, .0424, -.042, .0118, -.012
0.002,   0.1, 0.375, 0.625, .0643, -.064, .0637, -.064, .0451, -.045
0.002,   0.1, 0.625, .4375, .1055, -.106, .0444, -.044, 0.066, -.066
0.002,   0.1, 0.625, .5625, .1234, -.123, .0844, -.084, .0584, -.058
0.002,   0.1, 0.625, .6875, .0413, -.041, .0486, -.049, 0.034, -.034
0.002,   0.1, 0.625,   0.5, .0537, -.054, .0342, -.034, .0229, -.023
0.002,   0.1,   0.5,   0.5, .0486, -.049, .0378, -.038, .0263, -.026
0.002,   0.1,  0.75, .5625, .1261, -.126, .1098, -0.11, .0244, -.024
0.002,   0.1,   0.5, 0.625, .0235, -.023, .0156, -.016, .0158, -.016
0.002,   0.1, .8125, .8125, .1367, -.137, .1108, -.111, .0381, -.038
0.002,   0.1,  0.75,  0.75, .1289, -.129, .0799, -0.08, .0027, -.003
0.002,   0.1, 0.625, .4375, .0501, -0.05, .0349, -.035, .0116, -.012
0.002,   0.1, .5625,  0.75, 0.056, -.056, .0306, -.031, .0254, -.025
0.002,   0.1, 0.625, .9375, .0995, -.099, .0622, -.062, .0306, -.031
0.002,   0.1, 0.625,  0.75, 0.116, -.116, .0884, -.088, .0403, -0.04
0.002,   0.1, 0.625,   0.5, .0719, -.072, .0525, -.052, -.015, .0146
0.002,   0.1,  0.75, .5625, .1387, -.139, .0492, -.049, .0605, -.061
0.002,   0.1, .5625, .6875, .0754, -.075, .0677, -.068, .0266, -.027
0.002,   0.1, .8125, .6875, .0706, -.071, .0261, -.026, .0224, -.022
0.002,   0.1, .6875, 0.375, .0864, -.086, 0.078, -.078, .0326, -.033
0.002,   0.1, .5625, .8125, 0.087, -.087, .0445, -.044, .0234, -.023
0.002,   0.1, 0.625,   0.5, .0506, -.051, .0118, -.012, .0194, -.019
0.002,   0.1, 0.625, .6875, .1283, -.128, .0474, -.047, -.004, .0041
0.002,   0.1,  0.75, .5625, .0811, -.081, .0591, -.059, .0061, -.006
0.002,   0.1, .4375, .6875, .0539, -.054, .0155, -.015, .0385, -.038
0.002,   0.1,   0.5,   0.5, .0459, -.046, .0269, -.027, -.004, .0039
0.002,   0.1, .8125, .5625, .1094, -.109, .0662, -.066, .0469, -.047
0.002,   0.1, .6875, 0.625, .0995,  -0.1, .0592, -.059, 0.056, -.056
0.002,   0.1,  0.75,  0.75, .0781, -.078, .0319, -.032, .0555, -.056
0.002,   0.1,   0.5,   0.5, .0662, -.066, .0518, -.052, .0371, -.037
0.002,   0.1, .8125,   0.5, .0609, -.061, .0448, -.045, .0186, -.019
0.002,   0.1, 0.625,   0.5, .0344, -.034, .0307, -.031, .0384, -.038
0.002,   0.1, .6875, .4375, .0268, -.027, 0.023, -.023, .0188, -.019
0.002,   0.1, .9375,  0.75, .1158, -.116, .0492, -.049, .0009, -.001
0.002,   0.1,   0.5, .5625, 0.086, -.086, .0538, -.054, .0443, -.044
0.002,   0.1, .6875, 0.375, .0156, -.016,  -0.0,   0.0, .0038, -.004
0.002,   0.1, .6875,   0.5, .0455, -.046, .0522, -.052, .0215, -.021
0.002,   0.1,   0.5, .5625, .0669, -.067, 0.071, -.071, .0628, -.063
0.002,   0.1, .4375, 0.625, .0791, -.079, .0606, -.061, .0217, -.022
0.002,   0.1, .6875, 0.625, .1056, -.106, .0764, -.076, .0613, -.061
0.002,   0.1, .6875,   0.5, .0716, -.072, 0.028, -.028, .0308, -.031
0.002,   0.1,  0.75, .8125, .0931, -.093, .0734, -.073, .0156, -.016
0.002,   0.1,  0.75, .5625, .0647, -.065, .0563, -.056, .0155, -.016
0.002,   0.1,  0.25, 0.625, .0683, -.068, .0451, -.045, .0269, -.027
0.002,   0.1,  0.75, 0.625, .0971, -.097, .0826, -.083, 0.017, -.017
0.002,   0.1,   0.5, .6875, 0.058, -.058, .0346, -.035, .0235, -.024
0.002,   0.1, .4375, .4375, .0385, -.039, .0189, -.019, .0079, -.008
0.002,   0.1, .5625, 0.625, .0773, -.077, .0774, -.077, -.007, .0067
0.002,   0.1,   0.5,  0.75, .0879, -.088, .0593, -.059, .0221, -.022
0.002,   0.1, .6875,   0.5, .0999,  -0.1, .0683, -.068, .0266, -.027
0.002,   0.1, .4375, .5625, .0353, -.035, -.004, 0.004, .0155, -.016
0.002,   0.1, 0.625,   0.5, .1072, -.107, 0.078, -.078, .0152, -.015
0.002,   0.1, 0.625,   0.5, .0637, -.064, .0493, -.049,  -0.0,   0.0
0.002,   0.1,  0.75,  0.75, .1158, -.116, .0629, -.063, .0517, -.052
0.002,   0.1, 0.625, 0.625, .1082, -.108, .0658, -.066, .0255, -.025
0.002,   0.1, .6875, .5625, .0576, -.058, .0269, -.027, .0151, -.015
0.002,   0.1, .5625, 0.625, .0895, -.089, .0665, -.067, .0186, -.019
0.002,   0.1, .6875, .4375, .1021, -.102, 0.097, -.097, .0495, -0.05
0.002,   0.1, .5625, 0.875, .1243, -.124, .0925, -.092, .0501, -0.05
0.002,   0.1, .5625, 0.875, 0.128, -.128, .0447, -.045, .0023, -.002
0.002,   0.1, 0.875,  0.75, .1286, -.129, .0577, -.058, .0343, -.034
0.002,   0.1, .6875, 0.625, .0819, -.082, .0636, -.064, .0362, -.036
0.002,   0.1, .5625, .5625, .0601, -0.06, 0.053, -.053, .0193, -.019
0.002,   0.1, .6875, .5625, .0983, -.098, .0796, -0.08, .0372, -.037
0.002,   0.1,   0.5, 0.625, .0836, -.084, .0555, -.056, .0255, -.025
0.002,   0.1, .6875, 0.625, .1304, -0.13, .0576, -.058, .0255, -.026
0.002,   0.1,  0.75, 0.625, 0.061, -.061, .0721, -.072, .0302, -0.03
0.002,   0.1, .5625,  0.75, .0236, -.024, .0156, -.016, 0.004, -.004
0.002,   0.1,   0.5, 0.625, .0531, -.053, .0457, -.046, 0.041, -.041
0.002,   0.1, .6875,  0.75, .1223, -.122, 0.081, -.081, .0467, -.047
0.002,   0.1,  0.75, .8125, .1494, -.149, 0.065, -.065, .0184, -.018
0.002,   0.1,   0.5, 0.625, .0932, -.093, .0185, -.019, .0377, -.038
0.002,   0.1, .6875,  0.75, .0677, -.068, .0412, -.041, .0374, -.037
0.002,   0.1,  0.75, .6875, .1064, -.106, .0626, -.063, .0372, -.037
0.002,   0.1, .6875,  0.75, .0603, -0.06, .0378, -.038, .0449, -.045
0.002,   0.1, .5625, 0.625, .1077, -.108, .0355, -.036, .0115, -.011
0.002,   0.1, .5625, 0.625, .0578, -.058, .0392, -.039, .0085, -.008
0.002,   0.1,  0.75, 0.625, .1059, -.106, .0733, -.073, .0425, -.043
0.002,   0.1, .5625, 0.625, .0489, -.049, .0647, -.065, .0185, -.019
0.002,   0.1, 0.625, .8125, .1022, -.102, .0756, -.076, .0449, -.045
0.002,   0.1,   0.5, .5625, .0991, -.099, 0.085, -.085, .0466, -.047
0.002,   0.1, 0.625, 0.625, .0993, -.099, 0.052, -.052, .0448, -.045
0.002,   0.1,   0.5, .5625, .1131, -.113, .0948, -.095, .0219, -.022
0.002,   0.1, 0.625, .6875, .0997,  -0.1, .0623, -.062, .0445, -.045
0.002,   0.1, .8125, 0.625, .1056, -.106, .0479, -.048, .0769, -.077
0.002,   0.1, .8125,  0.75, .0539, -.054, .0154, -.015, .0345, -.035
0.002,   0.1, 0.875, .5625, .1196, -0.12, .0768, -.077, .0368, -.037
0.002,   0.1, .5625,  0.75, .0678, -.068, 0.033, -.033, .0155, -.016
0.002,   0.1, 0.625, .4375, .0683, -.068, .0426, -.043, .0225, -.022
0.002,   0.1,  0.75, 0.625, .1148, -.115, .0228, -.023, .0253, -.025
0.002,   0.1,  0.75, .6875, .0641, -.064, .0562, -.056, .0256, -.026
0.002,   0.1, .5625,   0.5, .1042, -.104, .0698, -0.07, .0438, -.044
0.002,   0.1, .8125,  0.75, .1128, -.113, .0402, -0.04, .0611, -.061
0.002,   0.1,   0.5, 0.625, .0848, -.085, .0745, -.075, .0069, -.007
0.002,   0.1, .8125, .8125, .1276, -.128, .0503, -0.05, .0549, -.055
0.002,   0.1, 0.875, .5625, .0952, -.095, .0839, -.084, .0449, -.045
0.002,   0.1, .8125,  0.75, .0683, -.068, 0.041, -.041, .0273, -.027
0.002,   0.1, 0.625, 0.625, .1363, -.136, .0731, -.073, .0263, -.026
0.002,   0.1, .6875,  0.75, .0857, -.086, .0603, -0.06, .0292, -.029
0.002,   0.1,  0.75, .5625, .0422, -.042, .0229, -.023, 0.004, -.004
0.002,   0.1, 0.625, .4375, .0158, -.016, 0.004, -.004,  -0.0, .0001
0.002,   0.1, .8125,   0.5, .0942, -.094, .0663, -.066, .0387, -.039
0.002,   0.1, .4375, .8125, .0669, -.067, .0888, -.089, .0408, -.041
0.002,   0.1, 0.625, .5625, .0792, -.079, 0.037, -.037, .0262, -.026
0.002,   0.1, .8125, .5625, .1042, -.104, .0521, -.052, .0115, -.012
0.002,   0.1, .4375, .4375, .0748, -.075, .0373, -.037, .0296, -0.03
0.002,   0.1, 0.625,   0.5, .0499, -0.05, .0275, -.027, .0113, -.011
0.002,   0.1, 0.625, 0.625, .0573, -.057, .0482, -.048, .0307, -.031
0.002,   0.1,  0.75, .6875, .1246, -.125, .0718, -.072, 0.065, -.065
0.002,   0.1, 0.875, .6875, .1072, -.107, 0.087, -.087, .0384, -.038
0.002,   0.1, .6875,   0.5, .0721, -.072, .0451, -.045, .0371, -.037
0.002,   0.1, 0.625, .5625, .1166, -.117,  0.08, -0.08, .0688, -.069
0.002,   0.1,   0.5, .6875, 0.075, -.075, .0306, -.031, -.001, 0.001
0.002,   0.1, 0.375, .5625, .0295, -0.03, .0461, -.046, .0269, -.027
0.002,   0.1, 0.625, .6875,   0.1,  -0.1, .0644, -.064, .0075, -.007
0.002,   0.1, 0.875, .6875, .1152, -.115, .0417, -.042, .0359, -.036
0.002,   0.1,  0.75, .4375, .0757, -.076, .0489, -.049, .0375, -.037
0.002,   0.1,  0.75, .8125, .1042, -.104, .0674, -.067, 0.025, -.025
0.002,   0.1, .5625, 0.625, 0.085, -.085, .0442, -.044, .0068, -.007
0.002,   0.1, .4375, .5625, .0608, -.061, .0563, -.056, .0041, -.004
0.002,   0.1, .6875, .4375, .0498, -0.05, .0344, -.034, .0306, -.031
0.002,   0.1,   0.5, .6875, .0679, -.068, 0.057, -.057, .0419, -.042
0.002,   0.1, 0.625, .5625, .0996,  -0.1, .0761, -.076, .0733, -.073
0.002,   0.1,  0.75, .6875, .0987, -.099, 0.076, -.076, -.002, .0018
0.002,   0.1, .9375,  0.75, .1495, -0.15, .0799, -0.08, .0264, -.026
0.002,   0.1, 0.375, 0.625, .0038, -.004, .0314, -.031, .0117, -.012
0.002,   0.1, .6875, .8125, .0848, -.085, .0713, -.071, .0246, -.025
0.002,   0.1, .5625, .5625, .0425, -.043, .0346, -.035, .0271, -.027
0.002,   0.1, .6875, .6875, .1389, -.139, .0681, -.068, .0506, -.051
0.002,   0.1, .5625, .5625, .1334, -.133, .0828, -.083, 0.025, -.025
0.002,   0.1, .8125, .4375, .0533, -.053, .0486, -.049, .0299, -0.03
0.002,   0.1, 0.625,  0.75, .0798, -0.08, .0738, -.074, .0373, -.037
0.002,   0.1, 0.625, .6875, .1085, -.108, .0701, -0.07, .0097, -0.01
0.002,   0.1, 0.625,   0.5, .0387, -.039, .0504, -0.05, 0.019, -.019
0.002,   0.1, .8125, 0.375, .0829, -.083, .0491, -.049, .0035, -.004
0.002,   0.1, .5625,  0.75, .0875, -.088, .0909, -.091, .0078, -.008
0.002,   0.1, .5625, 0.625, .0119, -.012, .0118, -.012, .0039, -.004
0.002,   0.1, .6875,   0.5, .0816, -.082, .0551, -.055, -.004, .0044
0.002,   0.1, 0.625,  0.75, .1131, -.113, .0671, -.067, .0509, -.051
0.002,   0.1, 0.625, 0.875, .1015, -.102, .0692, -.069, .0249, -.025
0.002,   0.1, 0.875,  0.75, .1348, -.135, .0621, -.062, .0269, -.027
0.002,   0.1, .5625, .5625, .0499, -0.05, .0421, -.042, .0112, -.011
0.002,   0.1,  0.75, .8125, .0956, -.096, .0488, -.049, .0344, -.034
0.002,   0.1,   0.5, 0.625, .0792, -.079, .0648, -.065, .0254, -.025
0.002,   0.1, 0.625,  0.75, .0755, -.075, .0527, -.053, .0219, -.022
0.002,   0.1, .6875, .8125,  0.12, -0.12, .1082, -.108, 0.017, -.017
0.002,   0.1, .8125, 0.625, .1219, -.122, .0885, -.089, .0761, -.076
0.002,   0.1, 0.375, 0.875, .0494, -.049, .0681, -.068, .0312, -.031
0.002,   0.1, 0.625,   0.5, .1097, -0.11, .0699, -0.07, 0.006, -.006
0.002,   0.1, .5625, .5625, .0498, -0.05, .0305, -.031, .0078, -.008
0.002,   0.1, .5625, .5625, 0.101, -.101, .0446, -.045, .0309, -.031
0.002,   0.1, 0.625, 0.375, .0461, -.046, .0234, -.023, .0192, -.019
0.002,   0.1, .5625, .5625, .0988, -.099, .1023, -.102, .0253, -.025
0.002,   0.1, 0.875,  0.75, .1007, -.101, .0882, -.088, .0476, -.048
0.002,   0.1,   0.5, 0.375, .0675, -.068, .0447, -.045, .0186, -.019
0.002,   0.1, .5625, 0.625, .0723, -.072, .0414, -.041, .0352, -.035
0.002,   0.1, .5625, 0.625, .0797, -0.08, .0376, -.038, 0.011, -.011
0.002,   0.1, .6875, 0.625, .0537, -.054, .0497, -0.05, .0192, -.019
0.002,   0.1, 0.625, .6875, .0772, -.077, .0633, -.063, .0456, -.046
0.002,   0.1, 0.625, .4375, .0759, -.076, .0418, -.042, .0262, -.026
0.002,   0.1,   0.5, .5625, .0806, -.081, .0733, -.073, .0336, -.034
0.002,   0.1, .5625,  0.75, .0577, -.058, .0193, -.019, .0115, -.012
0.002,   0.1, .4375, .4375, .0761, -.076, .0817, -.082, .0487, -.049
0.002,   0.1, .5625, .5625, .0574, -.057, .0493, -.049, .0458, -.046
0.002,   0.1,  0.75,  0.75, .1385, -.138, .0895, -.089, .0306, -.031
0.002,   0.1, 0.625, .8125, .1197, -0.12, .0837, -.084, .0432, -.043
0.003,   0.1, .6875, .5625, .0731, -.073, .0682, -.068, .0339, -.034
0.003,   0.1, 0.625, .6875, .1208, -.121, .0699, -0.07, .0498, -0.05
0.003,   0.1,   0.5, .4375, .0347, -.035, .0405, -.041, -.006, .0057
0.003,   0.1, 0.875, .5625, .0681, -.068, .0454, -.045, .0223, -.022
0.003,   0.1, 0.625, 0.625, .1077, -.108, .0603, -0.06, .0285, -.029
0.003,   0.1,   0.5,  0.75, .0874, -.087, .0865, -.086, .0214, -.021
0.003,   0.1,   0.5, 0.625, .0291, -.029, .0354, -.035,  -0.0, .0004
0.003,   0.1, .5625,   0.5, .1304, -0.13, 0.101, -.101, .0165, -.016
0.003,   0.1, .6875, 0.875, .1781, -.178, .1122, -.112, .0684, -.068
0.003,   0.1, .5625, 0.625, .0562, -.056, .0446, -.045, .0337, -.034
0.003,   0.1,  0.75, .6875, .0732, -.073, 0.079, -.079, .0228, -.023
0.003,   0.1, .5625,   0.5, .1053, -.105, .0379, -.038, .0123, -.012
0.003,   0.1,   0.5, .5625, .0512, -.051, .0551, -.055, .0679, -.068
0.003,   0.1, .5625, 0.625, .0624, -.062, .0398, -0.04, .0395, -.039
0.003,   0.1, .9375, .8125, .1665, -.167, .0436, -.044, 0.037, -.037
0.003,   0.1,  0.75, .8125, .1726, -.173, .0769, -.077, .0312, -.031
0.003,   0.1, .6875,  0.75, .1758, -.176, .1396, -0.14, .0373, -.037
0.003,   0.1, 0.625, .8125, .1214, -.121, .0548, -.055, .0499, -0.05
0.003,   0.1, .6875, .5625, .0741, -.074, .0682, -.068, .0003,  -0.0
0.003,   0.1, .6875,  0.75, .0568, -.057, .0279, -.028, .0172, -.017
0.003,   0.1, .8125, .6875, .0795, -.079, .0504, -0.05, .0047, -.005
0.003,   0.1,   0.5, 0.625, 0.023, -.023, .0291, -.029, .0061, -.006
0.003,   0.1, .5625,   0.5, .0673, -.067, .0338, -.034, -.018, .0182
0.003,   0.1,   0.5, .4375, .0682, -.068, .0733, -.073, 0.017, -.017
0.003,   0.1, .8125, .5625, .0755, -.076, .0514, -.051, .0435, -.043
0.003,   0.1, .5625, 0.625, 0.088, -.088, .0943, -.094, .0316, -.032
0.003,   0.1, .5625,   0.5, .1046, -.105, .0883, -.088, .0502, -0.05
0.003,   0.1, 0.625, .6875, .1419, -.142, .0761, -.076, .0012, -.001
0.003,   0.1, 0.625,   0.5, .0933, -.093, .1138, -.114, .0585, -.059
0.003,   0.1, 0.625, .4375, .0677, -.068, .0382, -.038, .0455, -.045
0.003,   0.1,   0.5, .5625, .1388, -.139, .0747, -.075, .0447, -.045
0.003,   0.1, 0.625, .8125, .0787, -.079, .0504, -0.05, .0211, -.021
0.003,   0.1, .6875,  0.75, .1553, -.155, .0666, -.067, .0753, -.075
0.003,   0.1, .8125, .6875, .1108, -.111, .0377, -.038, .0494, -.049
0.003,   0.1, .6875, 0.625, 0.046, -.046, .0611, -.061, .0386, -.039
0.003,   0.1,  0.75, 0.625, .0884, -.088, .0893, -.089, .0438, -.044
0.003,   0.1,  0.75,  0.75, 0.106, -.106, .0963, -.096, .0574, -.057
0.003,   0.1, .6875, 0.625, .0574, -.057, .0393, -.039, .0283, -.028
0.003,   0.1, .5625,  0.75, .0684, -.068, .0573, -.057, .0507, -.051
0.003,   0.1,   0.5,  0.75, .0715, -.071, .0481, -.048, .0204, -0.02
0.003,   0.1, 0.625, 0.625, .0506, -.051, .0612, -.061, 0.046, -.046
0.003,   0.1, 0.625, .6875, .0464, -.046, 0.029, -.029, .0295, -.029
0.003,   0.1, 0.625, .8125, .0909, -.091, .0794, -.079, .0502, -0.05
0.003,   0.1, .5625,   0.5, .0563, -.056, .0167, -.017, .0173, -.017
0.003,   0.1, .6875,  0.75, .0655, -.066, .0723, -.072, .0456, -.046
0.003,   0.1, .6875, 0.625, .1798, -0.18, .1283, -.128, .0479, -.048
0.003,   0.1,  0.75, .6875, .1257, -.126, .0707, -.071, .0828, -.083
0.003,   0.1, .8125, .6875, .0848, -.085, .0564, -.056, 0.012, -.012
0.003,   0.1, .8125, 0.875, .2109, -.211, .1014, -.101, .0189, -.019
0.003,   0.1,   0.5, 0.375, .0462, -.046, .0623, -.062, .0457, -.046
0.003,   0.1, 0.875, 0.625, .0902, -0.09, .1009, -.101, 0.032, -.032
0.003,   0.1, .6875,  0.75, .1711, -.171, .0763, -.076, .0259, -.026
0.003,   0.1, 0.625, .6875, 0.073, -.073, .0789, -.079, .0399, -0.04
0.003,   0.1,  0.75, .6875, 0.145, -.145, .0899, -0.09, .0481, -.048
0.003,   0.1, 0.625, .5625, .0741, -.074, .0735, -.074, .0502, -0.05
0.003,   0.1,   0.5, .6875, .0793, -.079, .0623, -.062, .0058, -.006
0.003,   0.1, .8125, .6875, .1377, -.138, .0665, -.067, .0389, -.039
0.003,   0.1, .6875, .6875, .1288, -.129, .1238, -.124, .0424, -.042
0.003,   0.1, 0.625, .6875, .1215, -.122, 0.033, -.033, .0046, -.005
0.003,   0.1,   0.5, 0.625, .0679, -.068, 0.022, -.022, .0401, -0.04
0.003,   0.1,   0.5, 0.625, .0777, -.078, .0714, -.071, .0604, -0.06
0.003,   0.1,   0.5, .6875, .0949, -.095, .0757, -.076, .0504, -0.05
0.003,   0.1, 0.625, .1875, .0507, -.051, .0504, -0.05, -.005, .0054
0.003,   0.1, .5625, 0.875, .0792, -.079, .0399, -0.04, .0336, -.034
0.003,   0.1, .8125, .6875, .1052, -.105, .0771, -.077, .0293, -.029
0.003,   0.1, .8125, 0.625, .1208, -.121, .0723, -.072, .0269, -.027
0.003,   0.1,  0.75,  0.75, .1531, -.153, .1079, -.108, .0452, -.045
0.003,   0.1, 0.625,   0.5, .0524, -.052, .0176, -.018, 0.006, -.006
0.003,   0.1, 0.625,   0.5, .0667, -.067, .0736, -.074, .0502, -0.05
0.003,   0.1, .5625, .6875, .0984, -.098, .0432, -.043, .0172, -.017
0.003,   0.1, 0.625, .6875, .0795, -0.08, .0682, -.068, 0.033, -.033
0.003,   0.1, 0.625, .8125, .1095, -.109, .0573, -.057, 0.037, -.037
0.003,   0.1, 0.625,  0.75, 0.099, -.099, .0553, -.055, .0489, -.049
0.003,   0.1,  0.75, .5625, .1241, -.124, .1011, -.101, 0.025, -.025
0.003,   0.1, .5625, .8125, .1215, -.122, .0692, -.069, .0324, -.032
0.003,   0.1, .8125, .6875, .1879, -.188, .0549, -.055, .0579, -.058
0.003,   0.1, .5625, 0.875, .0621, -.062, .0349, -.035, .0513, -.051
0.003,   0.1, 0.875, .6875, .1412, -.141, .0655, -.066, 0.023, -.023
0.003,   0.1, .4375,  0.75, .0992, -.099, .1138, -.114, .0788, -.079
0.003,   0.1, .6875, 0.625, .0398, -0.04, .0504, -0.05, 0.023, -.023
0.003,   0.1, .6875,  0.75, .1074, -.107, .0884, -.088, .0439, -.044
0.003,   0.1, .4375, .6875, 0.066, -.066, .0325, -.033, .0382, -.038
0.003,   0.1, 0.875,  0.75, .1286, -.129, .1074, -.107, .0276, -.028
0.003,   0.1,  0.75,  0.75, .1326, -.133, .0793, -.079, 0.018, -.018
0.003,   0.1, 0.625,  0.75, .1432, -.143, .0916, -.092, .0634, -.063
0.003,   0.1, .5625, 0.625, .0739, -.074, .0446, -.045, .0332, -.033
0.003,   0.1, 0.875, 0.625,  0.13, -0.13, 0.125, -.125, .0704, -0.07
0.003,   0.1, .5625,   0.5, .0664, -.066, .0391, -.039, .0611, -.061
0.003,   0.1, .5625, .6875, .1092, -.109, .0803, -0.08, .0535, -.054
0.003,   0.1,  0.75, .8125, .1089, -.109, 0.072, -.072, .0732, -.073
0.003,   0.1, 0.625, 0.625, .1102, -0.11, 0.094, -.094, .0507, -.051
0.003,   0.1, 0.625, .6875, .1307, -.131, .1214, -.121, .0626, -.063
0.003,   0.1, 0.625, 0.625, .1288, -.129, .0654, -.065, .0249, -.025
0.003,   0.1, .6875,   0.5, .0406, -.041, 0.023, -.023, .0054, -.005
0.003,   0.1, .8125,  0.75, .1393, -.139, 0.059, -.059, .0367, -.037
0.003,   0.1, .6875, 0.625, .1388, -.139, 0.073, -.073, .0494, -.049
0.003,   0.1, 0.625,   0.5, .0351, -.035, .0291, -.029, .0059, -.006
0.003,   0.1, .8125, .6875, 0.109, -.109, .0844, -.084, .0465, -.046
0.003,   0.1,   0.5, .8125, .0982, -.098, .0607, -.061, 0.028, -.028
0.003,   0.1, .5625, 0.625, .1202, -0.12, 0.066, -.066, .0399, -0.04
0.003,   0.1,   0.5, .4375, .0631, -.063, .0339, -.034, .0398, -0.04
0.003,   0.1, 0.875, .9375, .1644, -.164, .0834, -.083, .0288, -.029
0.003,   0.1,   0.5,   0.5, .0918, -.092, .0657, -.066, .0443, -.044
0.003,   0.1, 0.375, .5625, .0576, -.058, .0447, -.045, .0226, -.023
0.003,   0.1, 0.625, .5625, .1247, -.125, .1225, -.123, .0188, -.019
0.003,   0.1, 0.625,  0.75, .0754, -.075, .0492, -.049, .0615, -.061
0.003,   0.1, 0.625,   0.5, .0932, -.093, .0416, -.042, .0761, -.076
0.003,   0.1, .5625,  0.25, .0464, -.046, .0405, -.041, .0176, -.018
0.003,   0.1,  0.75, .5625, .1049, -.105, .0721, -.072, .0218, -.022
0.003,   0.1, 0.625, .5625, .0989, -.099, .1043, -.104, 0.078, -.078
0.003,   0.1, .8125, .8125, .1909, -.191, .1226, -.123, .0053, -.005
0.003,   0.1,  0.75, .5625, 0.104, -.104, .0604, -0.06, .0264, -.026
0.003,   0.1,  0.75, .5625, .1154, -.115, .0877, -.088, .0406, -.041
0.003,   0.1, 0.625,   0.5, .0791, -.079, .0509, -.051, .0163, -.016
0.003,   0.1, .5625, 0.625, .0993, -.099, .0556, -.056, 0.051, -.051
0.003,   0.1, 0.625, .4375, .0677, -.068, .0394, -.039, .0512, -.051
0.003,   0.1, .6875, 0.875, .1056, -.106, .0739, -.074, .0366, -.037
0.003,   0.1, 0.625, .5625, .0849, -.085, .0337, -.034, -.011, .0113
0.003,   0.1,  0.75, 0.625, .0848, -.085, .0506, -.051, .0281, -.028
0.003,   0.1, .6875, 0.625, .0994, -.099, .0619, -.062, .0707, -.071
0.003,   0.1, 0.625,  0.75, .0689, -.069, .0507, -.051, .0115, -.012
0.003,   0.1, .8125,  0.75, 0.142, -.142, .1088, -.109, .0543, -.054
0.003,   0.1, .6875, .5625, 0.072, -.072, 0.087, -.087,  0.01, -0.01
0.003,   0.1, .8125,  0.75, 0.162, -.162, 0.107, -.107, .0036, -.004
0.003,   0.1, 0.625, .8125, .0881, -.088, .0824, -.082, .0182, -.018
0.003,   0.1, .9375, .6875, .1441, -.144, 0.096, -.096, .0319, -.032
0.003,   0.1,  0.75, .9375, .1218, -.122, .0673, -.067, .0113, -.011
0.003,   0.1, 0.875,  0.75, .1236, -.124, .0729, -.073, .0509, -.051
0.003,   0.1, 0.625,  0.75, 0.105, -.105, .0699, -0.07, .0492, -.049
0.003,   0.1, .6875, .6875, .1451, -.145, .0881, -.088, .0382, -.038
0.003,   0.1, .5625, .6875, .0997,  -0.1, 0.066, -.066, .0529, -.053
0.003,   0.1, .6875, .6875, .1057, -.106, .0701, -0.07,  0.05, -0.05
0.003,   0.1, .5625,  0.75, .0457, -.046, .0342, -.034, .0226, -.023
0.003,   0.1,   0.5, .8125, .1211, -.121, .0789, -.079, .0304, -0.03
0.003,   0.1, 0.625,  0.75, .1237, -.124, .0859, -.086, .0246, -.025
0.003,   0.1, .5625, .4375, .0778, -.078, .0647, -.065, .0434, -.043
0.003,   0.1, .6875,  0.75, .1434, -.143, .1357, -.136, .0663, -.066
0.003,   0.1, .9375,  0.75, .1103, -0.11, .0947, -.095, .0324, -.032
0.003,   0.1, .6875, .8125, .1404, -0.14, .0826, -.083, .0352, -.035
0.003,   0.1,  0.75, 0.625, .0824, -.082, .0879, -.088, 0.027, -.027
0.003,   0.1, 0.625,   0.5, .1305, -0.13, .0762, -.076, .0355, -.035
0.003,   0.1, .5625, 0.625, .1766, -.177, .1022, -.102, .0149, -.015
0.003,   0.1, 0.375, .4375, 0.094, -.094, .0654, -.065, .0053, -.005
0.003,   0.1, .4375, 0.625, .0297, -0.03, .0289, -.029, .0119, -.012
0.003,   0.1, .6875, .5625, .1659, -.166, .0314, -.031, .0471, -.047
0.003,   0.1, 0.625,  0.75, .0677, -.068, .0682, -.068, .0624, -.062
0.003,   0.1, .4375, .5625, .0522, -.052, .0625, -.062, .0336, -.034
0.003,   0.1, .5625,  0.75, .1127, -.113, .0781, -.078, .0493, -.049
0.003,   0.1, .6875, .5625, .0923, -.092, .1113, -.111, .0451, -.045
0.003,   0.1, .8125, .5625, .1507, -.151, .0763, -.076, .0536, -.054
0.003,   0.1, 0.875, 0.875, 0.171, -.171, .0688, -.069, .0391, -.039
0.003,   0.1, .4375, 0.625, .0929, -.093, .0827, -.083, .0177, -.018
