Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF, DontPickA, DontPickB, DontPickC, DontPickD, DontPickE, DontPickF
0.094,   0.1, 0.875, .8125, .0795, -.489, -.171, -0.21, -.279, -.303, -.274, .1341, -.298, .1866, -.416, -.222
0.094,   0.1,   1.0, .9375, .1688, -.242, -.031, -.349, -.069, -.293, -.278, .1109, -0.39, -.155, -.431, -.073
0.094,   0.1,  0.75,   0.5, .1594, -.068, .1423, -.274, .0143, -.144, -.274, -.009, -.274, -.079, -.274, .1978
0.094,   0.1, .6875,  0.75, -0.41, -.239, -.282, -.395, -.274, -.433, -.318, .1072, -.409, -.002, -.236, -.184
0.094,   0.1, .9375, .9375, .2272, -.265, -.038, -.589, -.185, -.543, -.265, .2581, -.543, .0337, -.422, -.237
0.094,   0.1,   1.0, .6875, .3642, -.274, -.013, -.304, -.334, -.302, -.264, -0.08, -.383, -.261, -.305, -.084
0.094,   0.1, .9375, 0.875, .1301, -.491, .0502, -.141, -.397, -.182, -.471, -.046, -.265, -.151, -.122, -.354
0.094,   0.1, 0.875, .9375, .2895, -.265, -.231, -.292, -.378, -0.56, 0.001, -.021, -.359, -.268, -.455, -.275
0.094,   0.1, 0.875, .8125, -.133, -.479, -0.41, -.491, -.239, -.668, -.352, .2874, -.242, .2241, -.506, -.472
0.094,   0.1,   1.0, .5625, .3142, -.485, -0.49, -.835, -.687, -.725, -.364, -.219, -.798, -.202, -.644, -.257
0.094,   0.1, .8125, .9375, -.161, -.328, -.305, -.583, -.416, -0.31, -.426, .1902, -.334, -.347, -.454, -.111
0.094,   0.1,   1.0,   1.0, .3613, -.264, -.037, -.229, -0.45, -.177, -.149, .4428, -.334, 0.087, -0.31, -.072
0.094,   0.1, 0.625, .8125, -.332, -.372, -.284, -.296, -.284, -.433, -.202, -.052, -.133,  0.17, -.372, .0018
0.094,   0.1, .6875, 0.625, .0105, -.165, -.081, -.264, -.206, -.142, -.254, -.033, -.228, -.265, -.374, .2909
0.094,   0.1, .9375, .5625, .2962, -.359, .0081, -.325, -.376, -.225, -.264, -.165, -.413, .1633, -.432, .0493
0.094,   0.1, .9375, .4375, .2278, -.222, -.246, -.581, -.335, -.486, -.265, -.234, -.463, -0.11, -.741, -.187
0.094,   0.1,   0.5,   1.0, -.152, -.406, -0.35, -.444, .1315, -.384, -.254, .1881, -.297, -.303, -.355, -.193
0.094,   0.1, .9375, 0.625, .1426, -.264, -.418, -.395, -0.12, -.435, -.264, .0356, -.416, -.168, -0.01, -.023
0.094,   0.1, 0.875, 0.875, .2574, -.372, -.066, -.504, -.353, -.442, -.228, .1441, -.373, -.387, -.515, -.362
0.094,   0.1,  0.75, .9375, -.016, -.144, -.259, -.392, .0824, -.086, -.327, .1663, -.303, -.331, -.274, -.055
0.094,   0.1,  0.75, 0.375, .2821, -.133,   0.3, -.264, -.007, -.254, -.274, -.264, -.144, -.135, .0298, .0058
0.094,   0.1, 0.875, .9375, .1711, -.364, -.014, -.278, -.227, -.086, -.274, .1162, -.329, -.133, -.473, -.134
0.094,   0.1, 0.875, .8125, .2417, -.178, .0048, -0.31, -.481, -.485, -.222, .0888, -.312, -.092, -.533, -.356
0.094,   0.1, .9375,  0.75, .1032, -.335, -0.08, -.401, -.084, -0.07, -.374, -.319, -.213, -.221, -.248,  -0.3
0.094,   0.1, 0.875, .6875, .1616, -.094, -.241, -.293, -.066, -.184, -.373, -.104, -.373, -.239, -.176, -.342
0.094,   0.1, .8125, .4375, -.004, -.264, -.327, -.229, -0.34, -.292, -.264, -.178, -.135, -.211, -.184, -.331
0.094,   0.1, .9375,  0.25, 0.068, -.274, -.377, -.495, -.274, -.666, -.384, -.228, -.561, .1094, -.606, -.486
0.094,   0.1,   1.0, .6875, .3076, -0.34,  -0.3, -.373, -.034, -.153, -.401, -.129, -.408, -.092, -.349, -.156
0.094,   0.1,   1.0,  0.75, .0232, -.358, -.494, -.435, -.187, -.434, -0.52, -.126, -.572, -.298, -.435, -0.33
0.094,   0.1, .4375,   1.0, -.373, -.382, .1057, -.481, -.391, -.459, -.588, 0.196, -.367, -.442, -.673, -.706
0.094,   0.1,  0.75,   0.5, .2021, -.213, .1691, -.264, -.254, -.189, -.254, -.295, -.228, -.207, -.117, -.033
0.094,   0.1, .8125,   1.0, -.245, -.392, -.502, -.832, -.395, -.263, -.439, .2611, -.673, -.712, -.431, -.063
0.094,   0.1, 0.875, 0.625, .0012, -.274, -.222, -.264, -.133, -.321, -.274, .0744, -.264, .1484, -.139, .3274
0.094,   0.1, .6875, .4375, .0655, -.265, 0.022, -.264, -0.19, -.274, -.189, -.098, -.254, -.053, -.264, .0882
0.094,   0.1,   0.5, .9375, -.088, -.144, -.076, -.274, -.059, -.387, -.178, .3202, -.202, .0377, -.212, -.337
0.094,   0.1,   1.0,  0.75, .1959, -.343, -.113, -.274, -.077, -.233, -.264, -0.09, -.144, -.135, -.311, -.385
0.094,   0.1, .9375, .6875, .1115, -.066, -.301, -.329, -.272, -.467, -.189, .1548, -.274, .0438, -0.53, -.175
0.094,   0.1,  0.75, 0.625, -.007, -.382, -.089, -.382, -.125, -.265, -.138, .1582, -.374, .1715, .1393, .2907
0.094,   0.1, 0.875, .9375, .1643, -.265, .0045, -.476, -.374, -.467, -.352, .2926, -.591, -.301, -.436, -.257
0.094,   0.1, 0.875, .6875, .1212, -.254, -.155, -.254, -.104, -.364, -.274, 0.255, -.208, -.053, -.077, .1203
0.094,   0.1,  0.75, .5625, -.328, -.265, -.349, -.374, .0697, -.374, -.293, -.115, -.121, -.071, -.147, -.124
0.094,   0.1, 0.875, .9375, .1447, -.382, -.164, -0.43, -.718, -.511, -.278, 0.107, -.511, -.208, -.653, -.336
0.094,   0.1, .6875, 0.625, .1172, -.274, .1511, -.274, -.125, -.139, -.133, -.024, -.219, .2507, -.229, -.179
0.094,   0.1,  0.75,  0.75, .1994, -.172, -.019, -.254, .0485, -.317, -.264, 0.124, -.189, -.098, -.099, -.057
0.094,   0.1, .8125, .9375, .2498, -.297, -.011, -.264, .0929, .0842, -.144, .0842, -.216, -0.11, -.208, -.187
0.094,   0.1,   0.5, .8125, -0.11, -.392, .0651, -.242, .3271, -.086, -.264, .2367, -.265, .0398, -.093, .2414
0.094,   0.1,   0.5, .6875, -.156, -.133, -.042, -.228, -.185, -.183, -.219, .1016, -.254, .1101, -.268, -.075
0.094,   0.1, .6875,   1.0, -.017, -.144, -.017, -0.05, -.357, -.384, -.133, .2763, -.278, -.101, -.384, -.329
0.094,   0.1, .9375,   1.0, .0183, -.328, -.278, -.536, -.515, -.533, -.361, .3476, -.393, -.296, -.565, -0.42
0.094,   0.1,   1.0, .5625, .1685, -.241, .0143, -.464, -.204, -.188, -.144, -.118, -.248, .1513, -.028, -.302
0.094,   0.1,   0.5, .8125, -.017, -.274, .1652, -.232, -.219, -0.08, -.254, -.077, -.133, -.093, -.273, -.355
0.094,   0.1, .5625, .6875, .0842, -.373, .0713, -0.04, -.081, -.228, -.228, .0021, -.202, -0.09, -.329, -.068
0.094,   0.1, .5625, 0.625, -.004, -.094, .1488, -.133, .0309, -.387, -.374, -0.03, -.212, -.264, -.254, -.153
0.094,   0.1, .8125, 0.875, -.051, -.533,  -0.6, -.577, -.529, -.531, -.493, .1436, -.525, -.342, -.559, .1314
0.094,   0.1, .9375, .1875, .1457,   0.0, -.149, -.384, -.314, -.383, -.274, -.094, -.254, -.048, -.185, -.187
0.094,   0.1, 0.625, 0.875, .0211, -.471, .2094, -.213, -.158, -.433, -.387, .0603, -.399, -.047, -.342, -.141
0.094,   0.1, 0.875, 0.875, .1527, -.319, .0536, -.309, -.095, -.337, -0.45, .1636, -.373, -.183, -.402, .1131
0.094,   0.1, .5625, .9375, -.104, -.094, .0389, -.041, -.384, -.245, -.133, .4125, -.232, -.015, -.144, -0.08
0.094,   0.1, 0.625, .8125, -.005, -.364, -0.21, -0.18, .2364, -.133, -.186, .0727, -.318, .0108, -.226, .1306
0.094,   0.1, .8125, .8125, .0826, -.197, -.338, -.412, -.076, -.266, -.194, .1754, -.531, -.023, -.316, -.311
0.094,   0.1, .5625, .3125, .0281, -.176, -.013, -.084, -0.02, -.212, -.254, -.284, .0391, .0282, -.161, -.085
0.094,   0.1,   1.0, 0.625, .2502, -.186, .0613, -.254, -.304, -.442, -.229, -0.04, -.133, -.119, -.473, -.263
0.094,   0.1, 0.875, .6875, .2523, -.254, -.099, -.317, -.182, -.374, -0.21, .0639, -.471, 0.115, -.395, -0.21
0.094,   0.1,   1.0, 0.875, 0.326, -.382, .0227, -.563, .0869, -.519, -.383, -.113, -.375, -.457, -.148, -.283
0.094,   0.1,   0.5, 0.875, -.113, -.133, -.137, -.375, -.188, -.449, -.384, .2774, -.384, -.068, -.522, -.064
0.094,   0.1, 0.875, 0.625, .2271, -.133, -.286, -.383, -.275, -.178, .0545, 0.118, -.364, -.091, -.274, -.199
0.094,   0.1,  0.75,   1.0, .0787, -.194, -.272, -.323, .0521, -.436, -.383, .4221, -.283, -.041, -.284, -.348
0.094,   0.1, 0.625, .6875, .2169, -.254, -.021, -.364, .0876, -.086, -.049, -.093, -.473, -.014, -.287, -.098
0.094,   0.1, .8125, 0.625, -.021, -.278, .1368, -.474, -0.48, -.481, -.274, -.105, -.281, -.238, -.381, .0301
0.094,   0.1,   1.0, .6875, .4674, -.266, -.277, -.517, -.617, -.575, -.212, .0282, -.716, -.594, -.503, -.251
0.094,   0.1, .5625,   1.0, -.254, -.352, .1872, -.254, -.104, -0.28, -.364, .1508, -.274, -.202, -.032, -.127
0.094,   0.1, 0.875, .4375, .0344, -.481, -.274,  -0.4, -.035, -.241, -.479, -.387, -.578, -.067, -.085, -.064
0.094,   0.1, .8125, .8125, .3326, -.329, .2804, -.382, .0148, -.161, -.133, -.152, -.265, -.093, -.228, -.025
0.094,   0.1, .9375, .5625, .1307, -.335, -.541, -.749, -.327, -.499, -.212, -.208, -.657, -.597, -.622, -.461
0.094,   0.1, 0.875, .5625, .1734, -.149, -.237, -.447, -.079, -.544, -.213, -.071, -.503, -.051, -.373, -.025
0.094,   0.1,   1.0, .6875, .4187,   0.0, -.094, -.264, -.012, -.392, -.133, .1985, -.438, .2745, -.305, -.359
0.094,   0.1, 0.625, .8125, -.082, -.229, .1298, -.265, -.382, -.326, -.382, .1246, -.144, .1776, -.291, -.161
0.094,   0.1, .9375, .3125, .0699, -.331, -.124, -.372, -.272, -.123, -.265, -.264, -.278, -.071, -.093, .1137
0.094,   0.1,   1.0, .8125, .1394, -.372, -.433, -.219, -.516, -.628, -.311, .1178, -.364, .2503, -.548, -.506
0.094,   0.1, 0.875,   1.0, .1746, -.149, -.045, -.265, -.213, -.309, -.151, .2274, -.133, -.031, -.325, -.362
0.094,   0.1, 0.875, .6875, 0.025, -.133, -.212, -.264, -.303, -.364, -.133, .0205, -.265, .2296, -.254, -.295
0.094,   0.1, .6875,   1.0, -.238, -.264, -.263, -.231, -.121, -.444, -.264, .1173, -.451, -.077, -.242, -.308
0.094,   0.1, .9375, 0.875, .1815, -.219, -.235, -.479, -.481, -0.42, -.392, 0.028, -.454, -.071, -.509, -.423
0.094,   0.1,   0.5, 0.875, -.021, -.264, .2861, -.228, .0594, -.222, -.274, .0737, -.157, -.174, -.265, -.169
0.094,   0.1,   1.0, .6875,  0.28, -.416, -.108, -0.42, -.158, -.173, -0.46, -.079, -.392, -.047, -.339, -.092
0.094,   0.1,   1.0, .6875, .0562, -.472, -.264, -.208, -.564, -.285, -.387, -.015, -.379, .1832, -.566, -.485
0.094,   0.1, .9375, .6875, .2509, -.265, -.029, .0442, -.092, -.327, -.274, -.194, -.144, -.195, -.272, -.186
0.094,   0.1,   1.0, .5625, 0.223, -0.63, -.167, -.412, -.179, -.445, -.429, -.013, -.533, .2568, -.429, -.158
0.094,   0.1, .4375, .6875, -.105, -.264, -.215, -.268, .2787, -.063, -.383, -.001, -.274, .0178, -.264, -.274
0.094,   0.1,   0.5, 0.625, .0139, -.384,  0.15, -.198, -.017, -.274, -.341, -.033, -.264, -.144, -0.34, -.086
0.094,   0.1, .9375, 0.875, 0.129, -0.22, -.063, -.133, -.229, -.144, .0442, .1908, -.254, .0076, -.188, -.216
0.094,   0.1, .9375, .6875, .1719, -.561, .1036, -.499, -.642, -.693, -.523, -.233, -.322, -.179, -.644, -.349
0.094,   0.1, .9375,  0.75, .0715, -.265, .0106, -.467, -.215, -0.42, -.274, -.058, -.437, -.026, -0.31, -.087
0.094,   0.1,  0.75,  0.75, .0683, -.265, .0209, -.132, -.025, -.144, -.364, .0447, -.274, .1151, -.157, .1153
0.094,   0.1, .8125,  0.75, .0028, -.264, .0559, -.554, -.281, -0.64, -.439, .0055, -0.64, -.467, -.631, .2095
0.094,   0.1, .9375,  0.75, 0.121, -.172, -.418, -.373, -.349, -.359, -.369, .1065, -.407, -.198, -.414, -0.26
0.094,   0.1, .8125, .5625, .0277, -.195, .2056, -0.31, -.249, -.332, -.489, -.034, -.144, -.089, -.285, -.195
0.094,   0.1, 0.875, 0.625, -.239, -.384, -.332, -.339, -.455, -.506, -.418, -.028, -.528, .0019, -.562, -.042
0.094,   0.1,  0.75, .9375, -.384, -.474,  0.13, -.486, -.406, -.422, -0.32, 0.435, -.359, -.045, -.484, -.102
0.094,   0.1, .9375, .6875, .1063, -.422, -.476, -.667, -.333, -.362, -.205, -.203, -.394, -.456, -.589, -.331
0.094,   0.1, .6875, .5625, 0.001, -.144, -.047, -.228, -.304, -.374, -.219, -.096, -.219, .0023, -.484, -.051
0.094,   0.1, .6875, 0.625, .1569, -.254, .0038, -.392, -.207, -0.05, -.009, .0464, -.265, .0891, -.126, .1037
0.094,   0.1, .9375, .9375, .3465, -.268, -.071, -.481, -.234, -.306, -.254, 0.118, -.467, -.035, -.488, -.406
0.094,   0.1, .9375,   0.5, .3512, -.264, 0.041, -.228, -0.04, -.228, -.274, -.205, -.264, .3121, -.416, -.014
0.094,   0.1, .8125, .8125, .0911, -.373, -.006, -.257, -.064, -.426, -.264, -.296, -.312, .2597, -.364, -.328
0.094,   0.1,   1.0, .6875, .1416, -.395, -.134, -.538, -.461, -.591, -.185, -.025, -.403, -.406, -.515, .0973
0.094,   0.1,   1.0, 0.875, .3469, -.186, -.237, -.376, -.372, -.349, -.413, -.038, -.408, -.388, -.416, -.501
0.094,   0.1,  0.75, .8125, -.182, -.265, -.114, -.264, -.309, -.341, -.343, .0387, -.264, .0357, -.283, -.163
0.094,   0.1, .8125, .8125, -.165, -.193, -.298, -.288,  -0.3, -0.23, -.274, 0.166, -.396, .0255, -.441, -.267
0.094,   0.1, 0.875, .9375, .3324, -.219, -.133, -.343, .1412, -.438, -.254, .0876, -.312, -.258, -.362, -.382
0.094,   0.1, .1875, 0.625, -.171, -.048, .2458, -.118, -.111, -.133, -.133, .0255, -.104, -.254, -.332, .0431
0.094,   0.1, .9375, .6875, .1538, -.254, -.157, -.264, -.061, -.148, -.274, -.094, -.456, -.156, -.165, -.027
0.094,   0.1, .8125, .5625, .1481, -.133, .1525, -.133, -.264, -.384, -.329, -.153, -.203, .0291, -.345, -.088
0.094,   0.1,   1.0, .5625, .2992, -.254, .0674, -.448, -.023, -.202, -.374, -.041, -.242, -.255, -.206, .0062
0.094,   0.1, .3125, .6875, -.281, -.278, .1248, -.169,  -0.4, -0.52, -.139, -.054, -.265, .0118, -0.43, -0.41
0.094,   0.1, .8125,   0.5, .2481, -.268, -.342, -.264, -0.04, -.066, -.238, -.204, -.372, -.097, -.167, -.141
0.094,   0.1,   0.5,  0.75, -.078, -.264, -.278, -.274, -0.05, -0.13, -.254,  0.04, -0.09, .0682, -.292, -.177
0.094,   0.1, .6875, .8125, -.004, -.265, -0.04, -.401, -.348, -.412, -.364, .0991, -.571, -.547, -.278, -.271
0.094,   0.1, .9375,  0.75, .0647, -0.34, -.224, -.341, -.653, -.596, -.196, 0.027, -.244, -.042, -.475, -.293
0.094,   0.1,  0.75,  0.75, .2879, -.212, .1632, -.264, -.264, -.331, -.144, .1841, -.254, .1402, -.024, -.158
0.094,   0.1, .3125, 0.875, -.261, -.264, -0.23, -.364, -.113, -.015, -.264, .0926, -.274, -.241, -.275, -.202
0.094,   0.1, 0.875, 0.875, -.029, -.341, -.376, -.473, .0431, -.176, -.374, -.039, -.274, -.319, -.153, -.173
0.094,   0.1, 0.625, .9375, -0.04, -.265, -.074, -.133, -.294, -.133, -.032, .2663, -.144, -.112, -.228, -.023
0.094,   0.1, 0.625, .8125, -.219, -.474, .0627, -.543, -.242, -.341, -.596, .0615, -.374, -.572, -.301, -.071
0.094,   0.1, .6875,   0.5, -.064, -.144, -.167, -.196, -.013, -.383, -.264, -.228, -.144, -0.36, -.088, -.179
0.094,   0.1, .9375, .5625, -.053, -.392, -.486, -.581, -.304, -.334, -.463, -.112, -.444, -.189, -.349, -.137
0.094,   0.1, .4375,   1.0, .0705, -.228, .1804, -.274, -.205, -.478, -.187, .2214, -0.34, -.065, -.517, -.324
0.094,   0.1,   1.0, .5625, .1594, -.213, -.563, -.449, -.116, -.572, -.364, -.115, -.625, .1761, -.468, -0.02
0.094,   0.1, .6875, 0.875, .1394, -.084, 0.268, -.157, -0.33, -.254, -.187, .0479, -.218, -.118, -.201, -.175
0.094,   0.1, .4375, .6875, -.001, -.264, .1345, -.153, -.081, -.303, -.195, -.004, -.058, -.116, -.219, -.188
0.094,   0.1, .9375, .9375, .3551, -.274, .0213, -.133, -.258, -.254, -.278, .0161, -.274, -0.24, -.253, -.304
0.094,   0.1, .9375, .9375,  0.17, -.372, -.218, -.265, -.278, -.526, -.323, .2476, -.212, .2111, -.549, -.349
0.094,   0.1, .9375,  0.75, .0088, -.382, -.196, -.265, -.426, -.518, -.153, -.119, -.443, -.165, -.671, -.167
0.094,   0.1, .5625,  0.75, -.021, -.335, .2112, -.442, -.436, -.635, -.212, -.112, -.471, -.188, -.509, -.535
0.094,   0.1,  0.75, .5625, -.028, -.328, .1465, -0.22, -0.11, -.202, -.212, -.229, -.173, .0936, -.202, -.166
0.094,   0.1, .8125, .5625, .0386, -.157, .1031, -.046, -.244, -.309, -.274, .0506, -.223, -.041, -.201, .2515
0.094,   0.1,   1.0, .8125, .2088, -.499, -.233, -.186, -.254, -.428, -.261, -.213, -.385, -0.28, -.443, -.447
0.094,   0.1, 0.875, 0.875, 0.063, -.481, -.373, -.336, -.219, -.536, -.373, .2631, -.392, .2464, -.264, -.219
0.094,   0.1, .9375, .8125, .2593, -.133, -0.27, -.353, -.219, -0.21, -0.22, .1327, -.329, -.013, -0.31, -.117
0.094,   0.1, .8125, 0.625, .1029, -.289, .1113, -.133, -.231, -.264, -.144, -.197, -.219, .0271, -.265, -.102
0.094,   0.1,   0.5, 0.625,  -0.1, -.165, -.234, -.265, .0314, -.149, -.133, -.022, -.144, .2468, -.463, -.272
0.094,   0.1,   1.0, .6875, .3691, -.292, .0434, -.222, -.294, -.317, -.444, .0216, -.228, .1965, -.734, -.302
0.094,   0.1, 0.875,  0.75, .1547, -.228, .0549, -.291, -.237, -.359, -.218, -.006, -0.56, -0.44, -.044, -.136
0.094,   0.1, 0.625,   1.0, -.067, -.264, -.175, -.491, -.054, -0.63, -.384, .2447, -.382, -.103, -.431, -.504
0.094,   0.1, .5625, 0.625, -.112, -.144, .1082, -.274, -.382, -.176, -.254, -0.06, -.332, -.213, -.078, -.184
0.094,   0.1,   0.5, 0.875, -.149, -.274, -.254, -.329, -.062, -.382, -.274, -.046, -.359, -.394, -.292, -.176
0.094,   0.1, .6875,   1.0, -.036, -.264, 0.234, -.049, -.307, -.328, -.384, .0922, -0.22, -.188, -.283, -.228
0.094,   0.1, 0.875, .6875, .1645, -.137, -.031, -.569, -.585, -.446, -.384, -0.08, -.597, -.368, -.358, -.462
0.094,   0.1, .9375,   1.0, .2316, -.387, .1272, -.337, -.129, -.364, -.482, .0796, -.373, -.478, -.204, -.106
0.094,   0.1, 0.625,   0.5, -.117, -.374, -0.34, -.274, -.251, -.311, -.264, -.229, -.159, .0883, -.309, -.414
0.094,   0.1, .9375,   1.0, .1171, -.264, -.133, -.623, -0.54, -.746, -.144, .3194, -.481, -.541, -.692, -.502
0.094,   0.1, 0.875, .4375, -.047, -.372, -.422, -.373, -.165, -.351, -.349, -.213, -.335, .0017, -.342, -.271
0.094,   0.1, .5625, .8125, -.161, -.317, -.267, -.392, -.097, -.541, -.407, -.048, -.382, -.023, -.392, -.364
0.094,   0.1, .5625,  0.75, -.205, -.376, -.176, -.297, -.181, -.516, -.302, -.257, -.372, -.038, -.533, -.495
0.094,   0.1, .9375, .3125, .3152, -.329, -.222, -.364, -.434, -.356, -.133, -.184, -.222, -.075, -.397, .0745
0.094,   0.1,   1.0,   0.5, .3619, -.104, .0759, -.264, -.324, -.195, -.264, -.026, -.265, .0284, -.292, -.187
0.094,   0.1, .6875, .6875, -.233, -.474, -0.46, -.605, -.417, -.342, -.432, -.111, -.483, -.216, -.434, -.368
0.094,   0.1,  0.75, .8125, -.236, -.311, -.101, -.387, -.402, -.357, -.265, .1029, -.331, .1275, -.212, -.114
0.094,   0.1,   1.0, .9375, .3215, -.265, -.286, -.274, -.136, -0.31, -.133, .0065, -.244, -0.51, -0.57, -.141
0.094,   0.1, .9375, .5625, .0011, -.474, -.385, -.387, -.266, -.536, -.374, 0.006, -0.45, .0527, -.272, -.277
0.094,   0.1, .9375, 0.875, .2864, -.254, .0571, -.472, -0.22, -.401, -.318, .1586, -.417, -.253, -.101, -.233
0.094,   0.1, 0.875,   1.0, .0155, -.637, .1672, -.268, -.294, -.383, -.429, .0662, -.374, -.455, -.416, -.451
0.094,   0.1,   1.0, .5625, .2227, -.265, -.144, -.342, -.079, -.264, -.265, .0936, -0.09, .2876, -.153, .1109
0.094,   0.1, .6875, .9375, -.032, -.274, -.152, -.077, -.035, -.104, -.383, .0979, -.364, -.204, -.093, -.178
0.094,   0.1, .6875, .6875, -.004, -.568, .1454, -.602, -.547, -0.75, -.312, -.012, -0.54, -.067, -.591, -.099
0.094,   0.1, .8125,   0.5, -.104, -.133, -0.05, -.041, -.201, -.202, -.254, .0496, -.133, .3754, -.329, -.172
0.094,   0.1, 0.625, .5625, .0935, -.133, .0869, -.265, .2186, -.319, -.133, -.039, -.169, .0344, -.144, .1523
0.094,   0.1, 0.875, .6875, .3541, -.383, -.343, -.469, -0.29, -.685, -.133, .0073, -.494, .0888, -.668, -.568
0.094,   0.1,  0.75,  0.75, .0327, -.133, .0442, -.144, -.162, -.109, -.274, .0919, -.264, .0286, -.264, -.125
0.094,   0.1, .9375, 0.625, .2603, -.202, -0.06, -.169, -.132, -.265, -.254, -.016, -.144, .0392, -.348, -.097
0.094,   0.1,   1.0,   1.0, .3661, -.133, -.078, -.447, .0714, -0.44,   0.0, .1585, -.155, -0.17, -.491, -.343
0.094,   0.1, 0.625, 0.625, -.004, -.094, .2112, -.144, .0461, -.039, -.382, 0.096, -.106, .1704, -.143, -.019
0.094,   0.1, .5625,  0.75, -0.28, -.432, .0001, -.373, -.387, -.444, -.389, -.228, -0.23, -.243, -0.35, -.502
0.094,   0.1,   1.0, .9375, .2607, -.424, .1396, -.386, -.145, -.372, -.265, -0.01, -.454, -.424, -.349, -.323
0.094,   0.1, 0.875, .1875, -.188, -.194, -0.04, -.257, -.295, -.254, -.431, -.207, -.266, -0.11, -.282, -.029
0.094,   0.1, .6875, 0.625, .0687, -.473, -.014, -.274, -0.21, -0.33, -.264, -.274, -.482, -.098, -.337, -.093
0.094,   0.1, .1875,   1.0, -.265, -.254, -0.34, -.178, -0.05, -.402, -.025, .3937, -.302, -.174, -.265, -.157
0.094,   0.1, 0.625, 0.625, -.203, -.459, -.167, -.418, -.314, -.307, -.581, -.343, -0.55, -.349, -.401, -.355
0.094,   0.1, .8125,   0.5, .0406, -.274, .0325, -.149, -.251, -.392, -.392, -.264, -.284, .1977, -.133, -.289
0.094,   0.1, .8125, .9375, .0085, -.265, .0681, -.313, -.212, -.274, -.274, .1095, -.218, -0.05, -.144, -.185
0.094,   0.1, .5625, 0.875, -.015, -.076, 0.098, -.254, -0.21, -.274, -.254, .3709, -.396, -.274, -.275, -.175
0.094,   0.1, .9375, .9375, .2166, -.153, -.265, -.325, -.291, -.261, -.326, .2369, -.449, -.181, -.581, -.473
0.094,   0.1,  0.75, .6875, -.302, -.387, -.251, -.268, -.244, -.328, -.144, -.163, -.221, -.099, -.347, -.117
0.094,   0.1, 0.625,   1.0, -.046, -.341, .2473, -.315, -.623, -.673, -.238, .3032,  -0.2, -.314, -.446, -.541
0.094,   0.1,  0.75, .6875, .0001, -.194, -.015, -.274, -.129, -.383, -.333, .0162, -.364, -.033, -.176, .0049
0.094,   0.1, 0.625, .6875, -.253, -.274, -.258, -.392, -.137, -0.05, -.274, .0592, -.471, -.213, -.162, .1989
0.094,   0.1, .9375, .6875, .2918, -.144, .0077, -.359, -.056, -.346, -.086, 0.045, -.404, -.285, -.242, -.346
0.094,   0.1, .8125, .8125, -0.04, -.133, -.371, -.382, -.183, -.142, -.182, .1336, -.392, .1572, -.238, -.026
0.094,   0.1, .8125, .9375, -.006, -.144, .0249, -.335, -.203, -.374, -.264, .2956, -.342, -.164, -.418, 0.017
0.094,   0.1,  0.75, .8125, .0387, -.084, -.035, -.306, .0291, -.254, -.219, .1681, -.274, -.207, -.325, -.131
0.094,   0.1, .4375, 0.875, -.105, -.309, .0956, -.196, .0742, -.511, -.211, .4145, -.175, .0758, -.277, -.242
0.094,   0.1,  0.75, .6875, .0743, -.265, -.094, -.133, -.315, -.254, -.066, .0875, -.084, .2331, -.338, -.065
0.094,   0.1, .4375,   1.0, -.147, -.254, 0.104, -.133, .0307, -.274, -.265, .1226, -.254, .1187, -.264, -.392
0.094,   0.1, .6875, .8125, -.327, -.254, -.035, -.204, -.392, -.141, -.351, .1775, -.094, .0271, -.218, -.114
